dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,implementation,cell_class,exclusion_reason
1321,moonshine$dispatch_1321_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1322,moonshine$dispatch_1322_add_s8,,,0.084715200,ms,84715.200,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3389,pext_int_add[curated[pext_nl]],measured,
1323,moonshine$dispatch_1323_layernorm_s8,,,0.468566243,ms,468566.242,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18743,pext_int_rsqrt[curated[pext_nl]],measured,
1324,moonshine$dispatch_1324_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1325,moonshine$dispatch_1325_silu_s8,,,0.767790330,ms,767790.330,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,silu_s8,n=1152,30712,pext_int_lut[curated[pext_nl]],measured,
1326,moonshine$dispatch_1326_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1327,moonshine$dispatch_1327_mul_s8,,,0.720770453,ms,720770.453,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,mul_s8,n=1152,28831,pext_int_mul[curated[pext_nl]],measured,
1328,moonshine$dispatch_1328_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=1152;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1329,moonshine$dispatch_1329_add_s8,,,0.081817823,ms,81817.823,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3273,pext_int_add[curated[pext_nl]],measured,
1330,moonshine$dispatch_1330_layernorm_s8,,,0.469375155,ms,469375.155,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18775,pext_int_rsqrt[curated[pext_nl]],measured,
1331,moonshine$dispatch_1331_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1332,moonshine$dispatch_1332_rope_s8,,,0.143780520,ms,143780.520,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5751,pext_int_rot[curated[pext_nl]],measured,
1333,moonshine$dispatch_1333_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1334,moonshine$dispatch_1334_rope_s8,,,0.124984335,ms,124984.335,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,4999,pext_int_rot[curated[pext_nl]],measured,
1335,moonshine$dispatch_1335_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1336,moonshine$dispatch_1336_cat2_c1_s8,,,0.487994850,ms,487994.850,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=6|1;C_total=7,19520,pext_memo_lut[curated[pext_nl]],measured,
1337,moonshine$dispatch_1337_cat2_c1_s8,,,0.472287240,ms,472287.240,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=6|1;C_total=7,18891,pext_memo_lut[curated[pext_nl]],measured,
1338,moonshine$dispatch_1338_permute4_s8,,,0.087215475,ms,87215.475,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=7;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,3489,pext_block[curated[pext_nl]],measured,
1339,moonshine$dispatch_1339_permute4_s8,,,0.082597320,ms,82597.320,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=7;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,3304,pext_block[curated[pext_nl]],measured,
1340,moonshine$dispatch_1340_matmul_b_s8,,,0.171445328,ms,171445.328,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=7;transpose_b=1,6858,pext_dot8_exact[curated[pext_nl]],measured,
1341,moonshine$dispatch_1341_softmax_s8,,,0.247438980,ms,247438.980,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=7,9898,pext_int_memo2[curated[pext_nl]],measured,
1342,moonshine$dispatch_1342_matmul_b_s8,,,0.484656248,ms,484656.248,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=7;N=36;transpose_b=0,19386,pext_dot8_exact[curated[pext_nl]],measured,
1343,moonshine$dispatch_1343_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1344,moonshine$dispatch_1344_add_s8,,,0.084950520,ms,84950.520,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3398,pext_int_add[curated[pext_nl]],measured,
1345,moonshine$dispatch_1345_layernorm_s8,,,0.473022615,ms,473022.615,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18921,pext_int_rsqrt[curated[pext_nl]],measured,
1346,moonshine$dispatch_1346_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1347,moonshine$dispatch_1347_matmul_b_s8,,,1.646445795,ms,1646445.795,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=165;transpose_b=1,65858,pext_dot8_exact[curated[pext_nl]],measured,
1348,moonshine$dispatch_1348_softmax_s8,,,0.947074755,ms,947074.755,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=165,37883,pext_int_memo2[curated[pext_nl]],measured,
1349,moonshine$dispatch_1349_matmul_b_s8,,,1.508592398,ms,1508592.398,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=165;N=36;transpose_b=1,60344,pext_dot8_exact[curated[pext_nl]],measured,
1350,moonshine$dispatch_1350_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1351,moonshine$dispatch_1351_add_s8,,,0.083670967,ms,83670.967,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3347,pext_int_add[curated[pext_nl]],measured,
1352,moonshine$dispatch_1352_layernorm_s8,,,0.470890028,ms,470890.028,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18836,pext_int_rsqrt[curated[pext_nl]],measured,
1353,moonshine$dispatch_1353_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1354,moonshine$dispatch_1354_silu_s8,,,0.792322440,ms,792322.440,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,silu_s8,n=1152,31693,pext_int_lut[curated[pext_nl]],measured,
1355,moonshine$dispatch_1355_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1356,moonshine$dispatch_1356_mul_s8,,,0.723859028,ms,723859.028,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,mul_s8,n=1152,28954,pext_int_mul[curated[pext_nl]],measured,
1357,moonshine$dispatch_1357_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=1152;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1358,moonshine$dispatch_1358_add_s8,,,0.082656150,ms,82656.150,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3306,pext_int_add[curated[pext_nl]],measured,
1359,moonshine$dispatch_1359_layernorm_s8,,,0.463227420,ms,463227.420,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18529,pext_int_rsqrt[curated[pext_nl]],measured,
1360,moonshine$dispatch_1360_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=16384,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1361,moonshine$dispatch_1361_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=16384,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1362,moonshine$dispatch_1362_cat2_c1_s8,,,0.794793300,ms,794793.300,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=1;W=1;C_inputs=16384|16384;C_total=32768,31792,pext_memo_lut[curated[pext_nl]],measured,
1363,moonshine$dispatch_1363_layernorm_s8,,,0.474463950,ms,474463.950,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18979,pext_int_rsqrt[curated[pext_nl]],measured,
1364,moonshine$dispatch_1364_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1365,moonshine$dispatch_1365_rope_s8,,,0.148472212,ms,148472.212,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5939,pext_int_rot[curated[pext_nl]],measured,
1366,moonshine$dispatch_1366_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1367,moonshine$dispatch_1367_rope_s8,,,0.129293633,ms,129293.633,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5172,pext_int_rot[curated[pext_nl]],measured,
1368,moonshine$dispatch_1368_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1369,moonshine$dispatch_1369_cat2_c1_s8,,,0.533720468,ms,533720.468,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=7|1;C_total=8,21349,pext_memo_lut[curated[pext_nl]],measured,
1370,moonshine$dispatch_1370_cat2_c1_s8,,,0.517453973,ms,517453.973,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=7|1;C_total=8,20698,pext_memo_lut[curated[pext_nl]],measured,
1371,moonshine$dispatch_1371_permute4_s8,,,0.096745935,ms,96745.935,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=8;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,3870,pext_block[curated[pext_nl]],measured,
1372,moonshine$dispatch_1372_permute4_s8,,,0.089877533,ms,89877.533,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=8;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,3595,pext_block[curated[pext_nl]],measured,
1373,moonshine$dispatch_1373_matmul_b_s8,,,0.190182683,ms,190182.682,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=8;transpose_b=1,7607,pext_dot8_exact[curated[pext_nl]],measured,
1374,moonshine$dispatch_1374_softmax_s8,,,0.244438650,ms,244438.650,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=8,9778,pext_int_memo2[curated[pext_nl]],measured,
1375,moonshine$dispatch_1375_matmul_b_s8,,,0.358407068,ms,358407.068,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=8;N=36;transpose_b=0,14336,pext_dot8_exact[curated[pext_nl]],measured,
1376,moonshine$dispatch_1376_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1377,moonshine$dispatch_1377_add_s8,,,0.088877423,ms,88877.423,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3555,pext_int_add[curated[pext_nl]],measured,
1378,moonshine$dispatch_1378_layernorm_s8,,,0.471698940,ms,471698.940,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18868,pext_int_rsqrt[curated[pext_nl]],measured,
1379,moonshine$dispatch_1379_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1380,moonshine$dispatch_1380_matmul_b_s8,,,1.690965398,ms,1690965.397,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=165;transpose_b=1,67639,pext_dot8_exact[curated[pext_nl]],measured,
1381,moonshine$dispatch_1381_softmax_s8,,,1.224972968,ms,1224972.968,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=165,48999,pext_int_memo2[curated[pext_nl]],measured,
1382,moonshine$dispatch_1382_matmul_b_s8,,,1.520299568,ms,1520299.568,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=165;N=36;transpose_b=1,60812,pext_dot8_exact[curated[pext_nl]],measured,
1383,moonshine$dispatch_1383_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1384,moonshine$dispatch_1384_add_s8,,,0.083597430,ms,83597.430,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3344,pext_int_add[curated[pext_nl]],measured,
1385,moonshine$dispatch_1385_layernorm_s8,,,0.468125018,ms,468125.018,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18725,pext_int_rsqrt[curated[pext_nl]],measured,
1386,moonshine$dispatch_1386_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1387,moonshine$dispatch_1387_silu_s8,,,0.791895923,ms,791895.923,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,silu_s8,n=1152,31676,pext_int_lut[curated[pext_nl]],measured,
1388,moonshine$dispatch_1388_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1389,moonshine$dispatch_1389_mul_s8,,,0.733286535,ms,733286.535,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,mul_s8,n=1152,29331,pext_int_mul[curated[pext_nl]],measured,
1390,moonshine$dispatch_1390_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=1152;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1391,moonshine$dispatch_1391_add_s8,,,0.080082338,ms,80082.338,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3203,pext_int_add[curated[pext_nl]],measured,
1392,moonshine$dispatch_1392_layernorm_s8,,,0.470595877,ms,470595.878,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18824,pext_int_rsqrt[curated[pext_nl]],measured,
1393,moonshine$dispatch_1393_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1394,moonshine$dispatch_1394_rope_s8,,,0.140912558,ms,140912.557,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5637,pext_int_rot[curated[pext_nl]],measured,
1395,moonshine$dispatch_1395_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1396,moonshine$dispatch_1396_rope_s8,,,0.125660880,ms,125660.880,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5026,pext_int_rot[curated[pext_nl]],measured,
1397,moonshine$dispatch_1397_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1398,moonshine$dispatch_1398_cat2_c1_s8,,,0.533117460,ms,533117.460,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=7|1;C_total=8,21325,pext_memo_lut[curated[pext_nl]],measured,
1399,moonshine$dispatch_1399_cat2_c1_s8,,,0.515674365,ms,515674.365,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=7|1;C_total=8,20627,pext_memo_lut[curated[pext_nl]],measured,
1400,moonshine$dispatch_1400_permute4_s8,,,0.096834180,ms,96834.180,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=8;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,3873,pext_block[curated[pext_nl]],measured,
1401,moonshine$dispatch_1401_permute4_s8,,,0.088215585,ms,88215.585,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=8;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,3529,pext_block[curated[pext_nl]],measured,
1402,moonshine$dispatch_1402_matmul_b_s8,,,0.178166655,ms,178166.655,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=8;transpose_b=1,7127,pext_dot8_exact[curated[pext_nl]],measured,
1403,moonshine$dispatch_1403_softmax_s8,,,0.257793060,ms,257793.060,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=8,10312,pext_int_memo2[curated[pext_nl]],measured,
1404,moonshine$dispatch_1404_matmul_b_s8,,,0.358392360,ms,358392.360,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=8;N=36;transpose_b=0,14336,pext_dot8_exact[curated[pext_nl]],measured,
1405,moonshine$dispatch_1405_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1406,moonshine$dispatch_1406_add_s8,,,0.088774470,ms,88774.470,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3551,pext_int_add[curated[pext_nl]],measured,
1407,moonshine$dispatch_1407_layernorm_s8,,,0.469963455,ms,469963.455,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18799,pext_int_rsqrt[curated[pext_nl]],measured,
1408,moonshine$dispatch_1408_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1409,moonshine$dispatch_1409_matmul_b_s8,,,1.687406183,ms,1687406.183,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=36;N=165;transpose_b=1,67496,pext_dot8_exact[curated[pext_nl]],measured,
1410,moonshine$dispatch_1410_softmax_s8,,,1.153818083,ms,1153818.083,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,softmax_s8,M=8;K=165,46153,pext_int_memo2[curated[pext_nl]],measured,
1411,moonshine$dispatch_1411_matmul_b_s8,,,1.517975783,ms,1517975.783,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,matmul_b_s8,B=8;M=1;K=165;N=36;transpose_b=1,60719,pext_dot8_exact[curated[pext_nl]],measured,
1412,moonshine$dispatch_1412_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1413,moonshine$dispatch_1413_add_s8,,,0.083670967,ms,83670.967,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3347,pext_int_add[curated[pext_nl]],measured,
1414,moonshine$dispatch_1414_layernorm_s8,,,0.464962905,ms,464962.905,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18599,pext_int_rsqrt[curated[pext_nl]],measured,
1415,moonshine$dispatch_1415_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1416,moonshine$dispatch_1416_silu_s8,,,0.787733700,ms,787733.700,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,silu_s8,n=1152,31509,pext_int_lut[curated[pext_nl]],measured,
1417,moonshine$dispatch_1417_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=1152,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1418,moonshine$dispatch_1418_mul_s8,,,0.725726880,ms,725726.880,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,mul_s8,n=1152,29029,pext_int_mul[curated[pext_nl]],measured,
1419,moonshine$dispatch_1419_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=1152;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1420,moonshine$dispatch_1420_add_s8,,,0.082994422,ms,82994.423,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,add_s8,n=288,3320,pext_int_add[curated[pext_nl]],measured,
1421,moonshine$dispatch_1421_layernorm_s8,,,0.462006698,ms,462006.698,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,layernorm_s8,M=1;K=288,18480,pext_int_rsqrt[curated[pext_nl]],measured,
1422,moonshine$dispatch_1422_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1423,moonshine$dispatch_1423_rope_s8,,,0.139897740,ms,139897.740,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,5596,pext_int_rot[curated[pext_nl]],measured,
1424,moonshine$dispatch_1424_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1425,moonshine$dispatch_1425_rope_s8,,,0.124425450,ms,124425.450,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,rope_s8,T=1;H=8;D=36;R=32,4977,pext_int_rot[curated[pext_nl]],measured,
1426,moonshine$dispatch_1426_linear_s8,,,1000000000,us,1000000000000,0,,excluded_unmeasured,linear_s8,M=1;K=288;N=288,,,excluded_unmeasured,"the roccmoon kernel #includes a hart-0-executable fallback body, so this cell is physically possible -- but no board run in this tree has measured it, and inventing a number here would be fiction"
1427,moonshine$dispatch_1427_cat2_c1_s8,,,0.530484817,ms,530484.818,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=7|1;C_total=8,21219,pext_memo_lut[curated[pext_nl]],measured,
1428,moonshine$dispatch_1428_cat2_c1_s8,,,0.544324575,ms,544324.575,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,cat2_c1_s8,N=1;H=288;W=1;C_inputs=7|1;C_total=8,21773,pext_memo_lut[curated[pext_nl]],measured,
1429,moonshine$dispatch_1429_permute4_s8,,,0.093657360,ms,93657.360,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,permute4_s8,d0=1;d1=8;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,3746,pext_block[curated[pext_nl]],measured,
